ObsSampleID,Date,Observer,Time_Start,Time_End,Activity,Duration
OS91250,12/21/2011,Obs1,16:00:32,16:12:32,Field work - returning to camp,0:12:00
OS91252,12/23/2011,Obs1,8:27:18,10:07:18,Field work - behavioral data,1:40:00
OS91252,12/23/2011,Obs1,10:07:28,10:44:28,Field work - returning to camp,0:37:00
OS91252,12/23/2011,Obs1,13:01:00,15:55:00,Field work - darting,2:54:00
OS91253,12/24/2011,Obs1,5:50:11,6:40:11,Field work - search for groups,0:50:00
OS91253,12/24/2011,Obs1,6:40:00,8:40:00,Field work - darting,2:00:00
OS91253,12/24/2011,Obs1,8:40:30,10:00:30,Field work - search for groups,1:20:00
OS91253,12/24/2011,Obs1,11:55:05,15:00:05,Field work - search for groups,3:05:00
OS91254,12/25/2011,Obs1,7:50:28,11:45:28,Field work - search for groups,3:55:00
OS91254,12/25/2011,Obs1,11:45:59,11:55:59,Field work - returning to camp,0:10:00
OS91255,12/26/2011,Obs1,6:00:17,6:28:17,Field work - search for groups,0:28:00
OS91255,12/26/2011,Obs1,6:28:06,9:20:06,Field work - darting,2:52:00
OS91255,12/26/2011,Obs1,12:27:17,13:00:17,Field work - other,0:33:00
OS91256,12/27/2011,Obs1,5:50:10,6:20:10,Field work - search for groups,0:30:00
OS91256,12/27/2011,Obs1,6:20:21,7:28:21,Field work - behavioral data,1:08:00
OS91256,12/27/2011,Obs1,7:28:30,7:48:30,Field work - returning to camp,0:20:00
OS91256,12/27/2011,Obs1,8:01:04,8:01:04,Field work - search for groups,0:00:00
OS91256,12/27/2011,Obs1,13:00:57,16:00:57,Field work - search for groups,3:00:00
OS91257,12/28/2011,Obs1,6:49:33,10:02:33,Field work - search for groups,3:13:00
OS91257,12/28/2011,Obs1,10:02:34,13:00:34,Field work - darting,2:58:00
OS91257,12/28/2011,Obs1,14:56:35,15:21:35,Field work - other,0:25:00
OS91258,12/29/2011,Obs1,14:00:40,14:10:40,Field work - search for groups,0:10:00
OS91258,12/29/2011,Obs1,14:10:21,15:10:21,Field work - other,1:00:00
OS91260,12/31/2011,Obs1,8:23:53,8:38:53,Field work - search for groups,0:15:00
OS91262,1/2/2012,Obs1,7:49:09,8:20:09,Field work - search for groups,0:31:00
OS91262,1/2/2012,Obs1,8:20:01,15:50:01,Field work - behavioral data,7:30:00
OS91262,1/2/2012,Obs1,15:50:03,16:10:03,Field work - returning to camp,0:20:00
OS91263,1/3/2012,Obs1,6:40:31,12:00:31,Field work - search for groups,5:20:00
OS91263,1/3/2012,Obs1,12:00:51,16:20:51,Field work - behavioral data,4:20:00
OS91263,1/3/2012,Obs1,16:20:01,17:20:01,Field work - returning to camp,1:00:00
OS91265,1/5/2012,Obs1,5:55:11,6:11:11,Field work - search for groups,0:16:00
OS91265,1/5/2012,Obs1,6:11:23,17:00:23,Field work - behavioral data,10:49:00
OS91265,1/5/2012,Obs1,17:00:34,17:15:34,Field work - returning to camp,0:15:00
OS91266,1/6/2012,Obs1,6:25:26,6:43:26,Field work - search for groups,0:18:00
OS91266,1/6/2012,Obs1,6:43:38,17:30:38,Field work - behavioral data,10:47:00
OS91266,1/6/2012,Obs1,17:30:18,17:43:18,Field work - returning to camp,0:13:00
OS91267,1/7/2012,Obs1,12:00:41,12:30:41,Field work - search for groups,0:30:00
OS91267,1/7/2012,Obs1,12:30:37,17:05:37,Field work - behavioral data,4:35:00
OS91267,1/7/2012,Obs1,17:05:46,17:05:46,Field work - returning to camp,0:00:00
OS91269,1/9/2012,Obs1,8:45:49,9:07:49,Field work - search for groups,0:22:00
OS91269,1/9/2012,Obs1,9:07:02,16:07:02,Field work - behavioral data,7:00:00
OS91269,1/9/2012,Obs1,16:07:12,16:20:12,Field work - returning to camp,0:13:00
OS91270,1/10/2012,Obs1,8:50:34,9:40:34,Field work - search for groups,0:50:00
OS91270,1/10/2012,Obs1,9:40:48,16:00:48,Field work - behavioral data,6:20:00
OS91270,1/10/2012,Obs1,15:53:59,16:30:59,Field work - returning to camp,0:37:00
OS91273,1/13/2012,Obs1,8:45:44,9:15:44,Field work - search for groups,0:30:00
OS91273,1/13/2012,Obs1,9:15:56,10:40:56,Field work - behavioral data,1:25:00
OS91273,1/13/2012,Obs1,10:40:07,12:00:07,Field work - search for groups,1:20:00
OS91273,1/13/2012,Obs1,12:00:07,13:56:07,Field work - behavioral data,1:56:00
OS91273,1/13/2012,Obs1,13:56:18,14:10:18,Field work - returning to camp,0:14:00
OS91276,1/16/2012,Obs1,6:20:46,6:31:46,Field work - search for groups,0:11:00
OS91276,1/16/2012,Obs1,6:31:18,15:05:18,Field work - behavioral data,8:34:00
OS91276,1/16/2012,Obs1,15:05:25,15:30:25,Field work - returning to camp,0:25:00
OS91277,1/17/2012,Obs1,6:57:28,7:25:28,Field work - search for groups,0:28:00
OS91277,1/17/2012,Obs1,7:25:21,7:31:21,Field work - behavioral data,0:06:00
OS91277,1/17/2012,Obs1,7:31:57,10:56:57,Field work - behavioral data,3:25:00
OS91277,1/17/2012,Obs1,10:56:11,11:14:11,Field work - returning to camp,0:18:00
OS91278,1/18/2012,Obs1,6:05:05,6:17:05,Field work - search for groups,0:12:00
OS91278,1/18/2012,Obs1,6:17:17,17:40:17,Field work - behavioral data,11:23:00
OS91278,1/18/2012,Obs1,17:40:40,17:47:40,Field work - returning to camp,0:07:00
OS91280,1/20/2012,Obs1,8:55:31,9:19:31,Field work - search for groups,0:24:00
OS91280,1/20/2012,Obs1,9:19:35,16:30:35,Field work - behavioral data,7:11:00
OS91280,1/20/2012,Obs1,16:30:46,17:04:46,Field work - returning to camp,0:34:00
OS91281,1/21/2012,Obs1,8:00:24,8:56:24,Field work - search for groups,0:56:00
OS91281,1/21/2012,Obs1,8:56:42,17:00:42,Field work - behavioral data,8:04:00
OS91281,1/21/2012,Obs1,17:00:51,17:08:51,Field work - returning to camp,0:08:00
OS91282,1/22/2012,Obs1,6:12:00,6:23:00,Field work - search for groups,0:11:00
OS91282,1/22/2012,Obs1,16:20:56,16:40:56,Field work - returning to camp,0:20:00
OS91283,1/23/2012,Obs1,6:00:24,6:12:24,Field work - search for groups,0:12:00
OS91283,1/23/2012,Obs1,6:12:47,8:53:47,Field work - behavioral data,2:41:00
OS91283,1/23/2012,Obs1,8:53:57,9:53:57,Field work - other,1:00:00
OS91283,1/23/2012,Obs1,9:53:23,10:30:23,Field work - returning to camp,0:37:00
OS91285,1/25/2012,Obs1,6:48:08,7:19:08,Field work - search for groups,0:31:00
OS91285,1/25/2012,Obs1,7:19:38,17:22:38,Field work - behavioral data,10:03:00
OS91285,1/25/2012,Obs1,17:22:25,17:38:25,Field work - returning to camp,0:16:00
OS91286,1/26/2012,Obs1,8:15:42,9:00:42,Field work - search for groups,0:45:00
OS91286,1/26/2012,Obs1,9:00:53,16:50:53,Field work - behavioral data,7:50:00
OS91286,1/26/2012,Obs1,16:50:52,17:20:52,Field work - returning to camp,0:30:00
OS91287,1/27/2012,Obs1,7:37:45,11:11:45,Field work - search for groups,3:34:00
OS91287,1/27/2012,Obs1,11:11:09,16:45:09,Field work - behavioral data,5:34:00
OS91287,1/27/2012,Obs1,16:45:28,17:41:28,Field work - returning to camp,0:56:00
OS91288,1/28/2012,Obs1,6:15:17,7:49:00,Field work - search for groups,1:33:43
OS91288,1/28/2012,Obs1,7:49:00,13:43:00,Field work - behavioral data,5:54:00
OS91288,1/28/2012,Obs1,13:43:00,14:43:00,Field work - returning to camp,1:00:00
OS91291,1/31/2012,Obs1,6:45:09,7:00:09,Field work - search for groups,0:15:00
OS91291,1/31/2012,Obs1,7:00:23,17:33:23,Field work - habituation,10:33:00
OS91291,1/31/2012,Obs1,17:33:05,17:43:05,Field work - returning to camp,0:10:00
OS91293,2/2/2012,Obs1,7:00:01,7:16:01,Field work - search for groups,0:16:00
OS91293,2/2/2012,Obs1,7:16:23,12:08:23,Field work - behavioral data,4:52:00
OS91293,2/2/2012,Obs1,12:38:04,12:45:04,Field work - search for groups,0:07:00
OS91293,2/2/2012,Obs1,12:45:10,17:45:10,Field work - behavioral data,5:00:00
OS91295,2/4/2012,Obs1,7:10:13,8:00:13,Field work - search for groups,0:50:00
OS91295,2/4/2012,Obs1,8:00:33,10:00:33,Field work - behavioral data,2:00:00
OS91295,2/4/2012,Obs1,10:00:56,10:45:56,Field work - returning to camp,0:45:00
OS91295,2/4/2012,Obs1,10:45:37,11:23:37,Field work - other,0:38:00
OS91295,2/4/2012,Obs1,11:23:47,11:50:47,Field work - search for groups,0:27:00
OS91295,2/4/2012,Obs1,11:50:50,17:20:50,Field work - behavioral data,5:30:00
OS91295,2/4/2012,Obs1,17:20:00,18:00:00,Field work - returning to camp,0:40:00
OS91298,2/7/2012,Obs1,7:15:30,8:50:30,Field work - search for groups,1:35:00
OS91298,2/7/2012,Obs1,8:50:27,15:20:27,Field work - habituation,6:30:00
OS91298,2/7/2012,Obs1,15:20:09,16:20:09,Field work - returning to camp,1:00:00
OS91299,2/8/2012,Obs1,8:20:29,8:58:29,Field work - search for groups,0:38:00
OS91299,2/8/2012,Obs1,8:58:24,14:00:24,Field work - behavioral data,5:02:00
OS91299,2/8/2012,Obs1,14:00:40,14:46:40,Field work - returning to camp,0:46:00
OS91300,2/9/2012,Obs1,6:23:50,7:30:50,Field work - search for groups,1:07:00
OS91300,2/9/2012,Obs1,7:30:06,17:20:06,Field work - behavioral data,9:50:00
OS91300,2/9/2012,Obs1,17:20:07,17:40:07,Field work - returning to camp,0:20:00
OS91301,2/10/2012,Obs1,6:29:00,7:09:00,Field work - search for groups,0:40:00
OS91301,2/10/2012,Obs1,7:09:27,14:39:27,Field work - behavioral data,7:30:00
OS91301,2/10/2012,Obs1,14:39:49,15:00:49,Field work - returning to camp,0:21:00
OS91304,2/13/2012,Obs1,8:06:01,8:26:01,Field work - search for groups,0:20:00
OS91304,2/13/2012,Obs1,8:26:23,17:00:23,Field work - behavioral data,8:34:00
OS91304,2/13/2012,Obs1,17:00:51,17:20:00,Field work - returning to camp,0:19:09
OS91305,2/14/2012,Obs1,6:10:33,6:35:33,Field work - search for groups,0:25:00
OS91305,2/14/2012,Obs1,6:35:44,17:30:44,Field work - behavioral data,10:55:00
OS91305,2/14/2012,Obs1,17:30:05,17:39:05,Field work - returning to camp,0:09:00
OS91306,2/15/2012,Obs1,6:12:16,7:13:16,Field work - search for groups,1:01:00
OS91306,2/15/2012,Obs1,7:13:02,17:02:02,Field work - behavioral data,9:49:00
OS91306,2/15/2012,Obs1,17:02:24,17:05:24,Field work - returning to camp,0:03:00
OS91308,2/17/2012,Obs1,6:13:00,6:20:00,Field work - search for groups,0:07:00
OS91308,2/17/2012,Obs1,6:20:18,16:40:18,Field work - behavioral data,10:20:00
OS91308,2/17/2012,Obs1,16:40:27,17:00:00,Field work - returning to camp,0:19:33
OS91309,2/18/2012,Obs1,10:36:38,12:48:38,Field work - search for groups,2:12:00
OS91309,2/18/2012,Obs1,12:48:52,15:00:52,Field work - habituation,2:12:00
OS91309,2/18/2012,Obs1,15:00:09,15:59:09,Field work - returning to camp,0:59:00
OS91310,2/19/2012,Obs1,6:20:53,6:55:53,Field work - search for groups,0:35:00
OS91310,2/19/2012,Obs1,6:55:05,8:38:00,Field work - behavioral data,1:42:55
OS91310,2/19/2012,Obs1,8:38:00,8:50:00,Field work - returning to camp,0:12:00
OS91313,2/26/2012,Obs1,9:20:02,10:00:00,Field work - search for groups,0:39:58
OS91313,2/26/2012,Obs1,10:00:00,15:12:00,Field work - habituation,5:12:00
OS91313,2/26/2012,Obs1,15:12:00,15:30:00,Field work - returning to camp,0:18:00
OS91314,2/27/2012,Obs1,5:55:49,6:20:49,Field work - search for groups,0:25:00
OS91314,2/27/2012,Obs1,6:20:03,17:49:03,Field work - behavioral data,11:29:00
OS91314,2/27/2012,Obs1,17:49:12,18:05:12,Field work - returning to camp,0:16:00
OS91315,2/28/2012,Obs1,6:02:03,6:20:03,Field work - search for groups,0:18:00
OS91315,2/28/2012,Obs1,6:20:14,16:50:14,Field work - behavioral data,10:30:00
OS91315,2/28/2012,Obs1,16:50:23,17:15:00,Field work - returning to camp,0:24:37
OS91320,3/4/2012,Obs1,7:40:19,8:43:19,Field work - search for groups,1:03:00
OS91320,3/4/2012,Obs1,8:43:29,18:00:29,Field work - behavioral data,9:17:00
OS91320,3/4/2012,Obs1,18:00:36,18:10:36,Field work - returning to camp,0:10:00
OS91321,3/5/2012,Obs1,6:21:36,6:51:36,Field work - search for groups,0:30:00
OS91321,3/5/2012,Obs1,6:51:10,18:03:10,Field work - behavioral data,11:12:00
OS91321,3/5/2012,Obs1,18:03:51,18:10:51,Field work - returning to camp,0:07:00
OS91322,3/6/2012,Obs1,10:13:49,10:48:49,Field work - search for groups,0:35:00
OS91322,3/6/2012,Obs1,10:48:09,16:38:09,Field work - behavioral data,5:50:00
OS91322,3/6/2012,Obs1,16:38:27,17:06:27,Field work - returning to camp,0:28:00
OS91324,3/8/2012,Obs1,9:57:28,12:19:28,Field work - behavioral data,2:22:00
OS91324,3/8/2012,Obs1,13:32:02,13:40:02,Field work - behavioral data,0:08:00
OS91325,3/9/2012,Obs1,9:50:36,13:30:36,Field work - behavioral data,3:40:00
OS91326,3/10/2012,Obs1,8:16:51,11:00:51,Field work - search for groups,2:44:00
OS91326,3/10/2012,Obs1,11:00:16,16:30:16,Field work - habituation,5:30:00
OS91326,3/10/2012,Obs1,16:30:26,17:10:26,Field work - returning to camp,0:40:00
OS91327,3/11/2012,Obs1,8:26:50,9:40:50,Field work - search for groups,1:14:00
OS91327,3/11/2012,Obs1,9:40:22,15:54:22,Field work - habituation,6:14:00
OS91327,3/11/2012,Obs1,15:54:31,17:00:00,Field work - returning to camp,1:05:29
OS91328,3/12/2012,Obs1,8:40:14,17:10:14,Field work - behavioral data,8:30:00
OS91329,3/13/2012,Obs1,6:20:43,6:42:43,Field work - search for groups,0:22:00
OS91329,3/13/2012,Obs1,6:42:51,13:40:51,Field work - behavioral data,6:58:00
OS91331,3/15/2012,Obs1,9:48:07,10:14:07,Field work - search for groups,0:26:00
OS91331,3/15/2012,Obs1,10:14:51,16:30:51,Field work - behavioral data,6:16:00
OS91332,3/16/2012,Obs1,11:15:27,11:38:27,Field work - search for groups,0:23:00
OS91332,3/16/2012,Obs1,11:38:40,16:40:40,Field work - behavioral data,5:02:00
OS91332,3/16/2012,Obs1,16:40:41,17:00:41,Field work - returning to camp,0:20:00
OS91333,3/17/2012,Obs1,8:00:54,9:05:54,Field work - search for groups,1:05:00
OS91333,3/17/2012,Obs1,9:05:24,16:40:24,Field work - behavioral data,7:35:00
OS91333,3/17/2012,Obs1,16:40:34,17:27:34,Field work - returning to camp,0:47:00
OS91334,3/18/2012,Obs1,6:30:10,7:45:10,Field work - search for groups,1:15:00
OS91334,3/18/2012,Obs1,7:45:07,17:00:07,Field work - behavioral data,9:15:00
OS91334,3/18/2012,Obs1,17:00:15,17:50:00,Field work - returning to camp,0:49:45
OS91336,3/20/2012,Obs1,6:18:18,6:33:18,Field work - search for groups,0:15:00
OS91336,3/20/2012,Obs1,6:33:28,13:33:28,Field work - habituation,7:00:00
OS91337,3/21/2012,Obs1,7:00:57,7:30:57,Field work - search for groups,0:30:00
OS91337,3/21/2012,Obs1,7:30:06,12:30:06,Field work - habituation,5:00:00
OS91339,3/23/2012,Obs1,6:15:26,6:43:26,Field work - search for groups,0:28:00
OS91339,3/23/2012,Obs1,6:43:39,16:08:39,Field work - behavioral data,9:25:00
OS91341,3/25/2012,Obs1,7:00:39,7:33:39,Field work - search for groups,0:33:00
OS91341,3/25/2012,Obs1,7:33:52,14:00:52,Field work - habituation,6:27:00
OS91341,3/25/2012,Obs1,14:00:59,15:18:59,Field work - search for groups,1:18:00
OS91341,3/25/2012,Obs1,15:18:38,17:30:00,Field work - behavioral data,2:11:22
OS91341,3/25/2012,Obs1,17:30:00,18:00:00,Field work - returning to camp,0:30:00
OS91342,3/26/2012,Obs1,7:11:27,9:09:27,Field work - search for groups,1:58:00
OS91342,3/26/2012,Obs1,9:09:28,14:45:28,Field work - habituation,5:36:00
OS91343,3/27/2012,Obs1,8:17:07,9:00:07,Field work - search for groups,0:43:00
OS91343,3/27/2012,Obs1,9:00:27,16:00:27,Field work - habituation,7:00:00
OS91344,3/28/2012,Obs1,7:50:56,8:10:56,Field work - search for groups,0:20:00
OS91344,3/28/2012,Obs1,8:10:07,10:01:07,Field work - habituation,1:51:00
OS91344,3/28/2012,Obs1,11:00:00,12:10:00,Field work - behavioral data,1:10:00
OS91344,3/28/2012,Obs1,15:39:00,17:30:00,Field work - behavioral data,1:51:00
OS91344,3/28/2012,Obs1,17:30:00,17:50:00,Field work - returning to camp,0:20:00
OS91345,3/29/2012,Obs1,5:50:46,6:00:46,Field work - search for groups,0:10:00
OS91345,3/29/2012,Obs1,6:00:00,13:40:00,Field work - behavioral data,7:40:00
OS91347,3/31/2012,Obs1,12:08:30,12:37:00,Field work - search for groups,0:28:30
OS91347,3/31/2012,Obs1,12:37:00,17:14:00,Field work - behavioral data,4:37:00
OS91348,4/1/2012,Obs1,6:10:25,6:23:25,Field work - search for groups,0:13:00
OS91348,4/1/2012,Obs1,6:23:35,17:00:35,Field work - behavioral data,10:37:00
OS91348,4/1/2012,Obs1,17:00:46,17:12:46,Field work - mapping trees,0:12:00
OS91349,4/2/2012,Obs1,6:50:04,9:00:04,Field work - search for groups,2:10:00
OS91349,4/2/2012,Obs1,9:00:16,10:50:16,Field work - habituation,1:50:00
OS91351,4/4/2012,Obs1,8:30:17,9:03:17,Field work - search for groups,0:33:00
OS91351,4/4/2012,Obs1,9:03:26,17:40:26,Field work - behavioral data,8:37:00
OS91351,4/4/2012,Obs1,17:40:34,17:55:34,Field work - returning to camp,0:15:00
OS91352,4/5/2012,Obs1,6:23:24,7:15:24,Field work - search for groups,0:52:00
OS91352,4/5/2012,Obs1,7:15:08,15:45:08,Field work - behavioral data,8:30:00
OS91353,4/6/2012,Obs1,8:50:35,9:20:35,Field work - search for groups,0:30:00
OS91353,4/6/2012,Obs1,9:20:46,16:50:46,Field work - behavioral data,7:30:00
OS91353,4/6/2012,Obs1,16:50:06,17:00:06,Field work - returning to camp,0:10:00
OS91354,4/7/2012,Obs1,7:57:27,8:15:27,Field work - search for groups,0:18:00
OS91354,4/7/2012,Obs1,8:15:36,15:45:36,Field work - behavioral data,7:30:00
OS91354,4/7/2012,Obs1,15:45:48,15:55:48,Field work - returning to camp,0:10:00
OS91358,4/11/2012,Obs1,9:29:52,10:15:52,Field work - search for groups,0:46:00
OS91358,4/11/2012,Obs1,10:15:54,17:40:54,Field work - behavioral data,7:25:00
OS91358,4/11/2012,Obs1,17:40:22,18:00:22,Field work - returning to camp,0:20:00
OS91359,4/12/2012,Obs1,6:25:24,8:00:24,Field work - search for groups,1:35:00
OS91359,4/12/2012,Obs1,8:00:35,12:00:35,Field work - behavioral data,4:00:00
OS91360,4/13/2012,Obs1,6:23:42,8:18:42,Field work - search for groups,1:55:00
OS91360,4/13/2012,Obs1,8:18:21,12:00:21,Field work - behavioral data,3:42:00
OS91361,4/14/2012,Obs1,14:30:40,17:20:40,Field work - behavioral data,2:50:00
OS91362,4/15/2012,Obs1,6:30:37,8:28:37,Field work - search for groups,1:58:00
OS91362,4/15/2012,Obs1,8:28:29,16:05:29,Field work - behavioral data,7:37:00
OS91365,4/18/2012,Obs1,7:35:25,7:58:25,Field work - search for groups,0:23:00
OS92134,4/18/2012,Obs4,7:37:47,7:57:47,Field work - search for groups,0:20:00
OS91365,4/18/2012,Obs1,7:58:11,13:09:11,Field work - behavioral data,5:11:00
OS92134,4/18/2012,Obs4,7:58:31,13:09:31,Field work - behavioral data,5:11:00
OS91365,4/18/2012,Obs1,13:09:23,13:40:23,Field work - returning to camp,0:31:00
OS91366,4/19/2012,Obs1,7:29:07,8:40:07,Field work - search for groups,1:11:00
OS91366,4/19/2012,Obs1,8:40:37,13:48:37,Field work - behavioral data,5:08:00
OS92135,4/19/2012,Obs4,8:43:23,13:40:23,Field work - behavioral data,4:57:00
OS91366,4/19/2012,Obs1,13:48:48,14:26:48,Field work - returning to camp,0:38:00
OS92136,4/20/2012,Obs4,8:29:01,9:15:01,Field work - search for groups,0:46:00
OS92137,4/21/2012,Obs4,8:14:22,16:00:22,Field work - behavioral data,7:46:00
OS91368,4/21/2012,Obs1,8:14:56,11:01:56,Field work - behavioral data,2:47:00
OS91368,4/21/2012,Obs1,12:13:39,12:50:39,Field work - search for groups,0:37:00
OS91368,4/21/2012,Obs1,12:50:46,16:01:46,Field work - behavioral data,3:11:00
OS91368,4/21/2012,Obs1,16:01:52,16:44:52,Field work - returning to camp,0:43:00
OS92138,4/22/2012,Obs4,7:30:07,8:11:07,Field work - search for groups,0:41:00
OS91369,4/22/2012,Obs1,7:30:56,8:12:56,Field work - search for groups,0:42:00
OS91369,4/22/2012,Obs1,8:12:40,12:14:40,Field work - habituation,4:02:00
OS92138,4/22/2012,Obs4,8:12:59,12:14:59,Field work - behavioral data,4:02:00
OS92139,4/23/2012,Obs4,6:30:11,9:15:11,Field work - search for groups,2:45:00
OS92139,4/23/2012,Obs4,9:16:56,13:53:56,Field work - behavioral data,4:37:00
OS92140,4/24/2012,Obs4,7:28:26,9:13:26,Field work - search for groups,1:45:00
OS92140,4/24/2012,Obs4,9:14:16,16:30:16,Field work - behavioral data,7:16:00
OS92141,4/25/2012,Obs4,6:14:10,8:37:10,Field work - search for groups,2:23:00
OS92141,4/25/2012,Obs4,8:38:32,16:19:32,Field work - behavioral data,7:41:00
OS92142,4/26/2012,Obs4,7:30:15,10:00:15,Field work - search for groups,2:30:00
OS92143,4/27/2012,Obs4,6:15:17,6:31:17,Field work - search for groups,0:16:00
OS92143,4/27/2012,Obs4,6:32:12,16:00:12,Field work - behavioral data,9:28:00
OS92144,4/28/2012,Obs4,6:30:27,7:04:27,Field work - search for groups,0:34:00
OS92144,4/28/2012,Obs4,7:05:52,14:40:52,Field work - behavioral data,7:35:00
OS92146,4/30/2012,Obs4,6:20:30,6:59:30,Field work - search for groups,0:39:00
OS92146,4/30/2012,Obs4,7:00:12,13:26:12,Field work - behavioral data,6:26:00
OS92149,5/3/2012,Obs4,7:00:40,7:59:40,Field work - search for groups,0:59:00
OS91374,5/3/2012,Obs1,7:30:59,8:04:59,Field work - search for groups,0:34:00
OS92149,5/3/2012,Obs4,8:00:48,16:00:48,Field work - behavioral data,8:00:00
OS91374,5/3/2012,Obs1,8:04:12,16:00:12,Field work - behavioral data,7:56:00
OS91374,5/3/2012,Obs1,16:00:23,16:05:23,Field work - returning to camp,0:05:00
OS92150,5/4/2012,Obs4,5:50:08,6:26:08,Field work - search for groups,0:36:00
OS91375,5/4/2012,Obs1,5:55:17,6:27:17,Field work - search for groups,0:32:00
OS92150,5/4/2012,Obs4,6:27:10,17:40:10,Field work - behavioral data,11:13:00
OS91375,5/4/2012,Obs1,6:27:38,17:43:38,Field work - behavioral data,11:16:00
OS91375,5/4/2012,Obs1,17:43:29,18:00:29,Field work - returning to camp,0:17:00
OS91376,5/5/2012,Obs1,5:20:34,5:38:34,Field work - search for groups,0:18:00
OS91376,5/5/2012,Obs1,5:38:24,16:00:24,Field work - behavioral data,10:22:00
